ID,POIID,Distance
4756133,POI1,281.00090732292574
4756144,POI1,271.0655524157902
4756202,POI3,492.5333200844163
4756272,POI1,293.04815134056685
4756399,POI3,3.044348429547382
4756501,POI1,280.76447712462107
4756540,POI1,171.80316059857867
4756610,POI4,100.5155897000822
4756686,POI1,376.79106618302256
4756761,POI1,11.744006229785205
4756811,POI1,298.61432962652776
4756815,POI3,495.4755260232893
4756912,POI3,485.1621470591205
4756916,POI3,402.736324064729
4756971,POI1,280.76447712462107
4757048,POI1,377.03708156442104
4757123,POI1,430.18280478265063
4757197,POI1,277.0133529465951
4757207,POI1,2.3640940650292555
4757307,POI1,27.049205385083216
4757356,POI1,277.0699483388672
4757393,POI3,489.3602081222756
4757402,POI3,503.9689777456183
4757487,POI3,503.9689777456183
4757516,POI1,11.787141911503893
4757576,POI3,170.83010699220375
4757584,POI1,142.93387635894464
4757610,POI1,431.84362426971
4757629,POI3,10.137407068329193
4757717,POI1,141.4572022947232
4757760,POI3,8.984748729770772
4757768,POI3,597.3787433319694
4757854,POI1,813.3573877841108
4757875,POI1,7.069738461802589
4757960,POI3,146.47501137363903
4758054,POI1,7.069738461802589
4758125,POI3,170.83010699220375
4758217,POI3,460.1358647882543
4758228,POI1,489.1015934420793
4758306,POI1,277.5744260892037
4758374,POI1,282.17681687853525
4758384,POI3,506.9811773374393
4758467,POI3,496.6301951478602
4758529,POI1,296.92262310441936
4758601,POI1,256.8121782398447
4758647,POI3,496.5256498035171
4758678,POI1,589.4194627148212
4758765,POI1,280.7655815706949
4758916,POI1,1360.883769897119
4758942,POI1,280.9588612993797
4759019,POI3,470.5450863202623
4759070,POI3,535.3775862489452
4759084,POI1,270.022550221811
4759150,POI1,8.616647746434232
4759167,POI3,16.374611772508533
4759216,POI3,17.216202015317243
4759259,POI1,697.5205550436757
4759388,POI1,293.3485458516767
4759461,POI1,269.788844056693
4759535,POI3,459.6975985534058
4759642,POI3,535.3775862489452
4759735,POI3,224.56545711961374
4759785,POI1,377.9484819173109
4759835,POI1,12.527218435892726
4759894,POI1,279.64462855325854
4759973,POI1,279.64462855325854
4760025,POI3,546.209773835953
4760028,POI1,79.30293521502976
4760044,POI1,15.237724944251148
4760137,POI1,9.996127348116588
4760233,POI1,79.30293521502976
4760285,POI1,9.996127348116588
4760377,POI1,279.64462855325854
4760449,POI1,377.9484819173109
4760534,POI1,253.54814397994878
4760566,POI1,377.9484819173109
4760660,POI3,221.83362360404337
4760754,POI1,15.629890824782363
4760803,POI1,1.7394473084673916
4760820,POI1,1196.3781938083766
4760889,POI3,176.3833766968261
4760910,POI3,510.31395089645366
4760934,POI3,28.597556522570923
4760993,POI1,1.7394473084673916
4761018,POI1,279.64462855325854
4761048,POI3,166.0415291541062
4761146,POI3,2.205052563700593
4761251,POI3,546.209773835953
4761334,POI3,20.414017340441188
4761418,POI1,7.454730640112899
4761482,POI1,11.870730699662346
4761549,POI3,525.2596138088496
4761581,POI3,1230.5976458114403
4761672,POI3,494.32343203476347
4761718,POI1,277.1247738558909
4761765,POI3,523.0941867433635
4761856,POI1,141.4572022947232
4761994,POI1,288.88424938320674
4762029,POI4,842.9361307231272
4762094,POI3,505.367594242615
4762107,POI3,8.984748729770772
4762245,POI4,156.26948670609258
4762285,POI4,278.36322280052826
4762327,POI3,509.5854831131686
4762371,POI1,1478.6417214377886
4762468,POI3,9.843742477724314
4762486,POI1,277.1247738558909
4762527,POI1,285.03151654104147
4762604,POI1,693.8612432708903
4762623,POI1,1478.6417214377886
4762746,POI1,314.19121563700276
4762830,POI1,205.94269074208935
4762912,POI1,271.0655524157902
4762959,POI1,283.33806149579317
4763081,POI3,7.97595403763793
4763196,POI3,275.72280822773865
4763294,POI1,281.00090732292574
4763381,POI1,266.61325481126516
4763455,POI1,285.03151654104147
4763477,POI1,285.03151654104147
4763563,POI1,79.30293521502976
4763637,POI1,10.598252053398998
4763693,POI3,499.18701328529966
4763740,POI1,277.1247738558909
4763753,POI3,569.6477373989126
4763768,POI1,277.1247738558909
4763792,POI1,281.6836093987817
4763860,POI3,832.955904477665
4763865,POI1,31.37321467526348
4763919,POI3,629.1312613086649
4763943,POI1,356.85050184225116
4763989,POI3,549.8596710458746
4764018,POI3,671.3532920706175
4764097,POI1,275.8406643288444
4764189,POI1,480.7344500350864
4764258,POI1,9.996127348116588
4764282,POI3,599.2560059595427
4764365,POI3,486.71665551150664
4764384,POI1,275.79200180059235
4764387,POI1,8.868346368032629
4764493,POI3,513.0587075042735
4764498,POI1,10.250533390817349
4764600,POI1,485.7550036355855
4764659,POI1,515.2498831427015
4764716,POI4,275.14613109286944
4764791,POI4,212.23754159866564
4764803,POI1,315.3739265780382
4764807,POI1,16.069484862048665
4764891,POI1,10.250533390817349
4764937,POI1,484.95093169572704
4764944,POI3,507.5901725237495
4765030,POI3,493.2611654144543
4765037,POI3,17.216202015317243
4765061,POI1,377.8027832296665
4765078,POI1,517.0513021352539
4765134,POI1,16.069484862048665
4765197,POI1,275.8406643288444
4765282,POI1,280.2520994023055
4765425,POI3,569.6477373989126
4765502,POI1,13.217621695373623
4765565,POI4,68.99280548162733
4765611,POI1,435.6747397768676
4765627,POI1,299.053863411417
4765654,POI1,277.0133529465951
4765659,POI1,277.0133529465951
4765730,POI1,8.868346368032629
4765895,POI1,8.318744569681717
4765912,POI1,271.258990875382
4765951,POI1,271.258990875382
4766042,POI3,6.6454096698419365
4766291,POI1,302.2064181847087
4766358,POI1,283.52664009448813
4766410,POI1,279.67363029726664
4766447,POI3,531.9075570709574
4766456,POI1,43.235132413714766
4766505,POI1,43.235132413714766
4766553,POI1,281.00090732292574
4766613,POI1,281.00090732292574
4766640,POI3,680.4630539861636
4766679,POI1,275.8406643288444
4766785,POI1,14.671747036084655
4766831,POI1,280.6633437843654
4766878,POI1,281.00090732292574
4766931,POI3,523.0941867433635
4766961,POI3,594.7095447189165
4766964,POI1,227.42620743562776
4767000,POI3,555.3910495577912
4767041,POI1,355.1573609529616
4767084,POI3,497.90365333347563
4767115,POI1,8.878655254747926
4767197,POI3,550.2088805517805
4767262,POI1,14.733677797475092
4767302,POI3,487.7176032837702
4767368,POI1,14.03372214226034
4767422,POI3,160.6140594730872
4767434,POI3,9.873750944656264
4767513,POI1,8.481749691039532
4767565,POI3,2.858860506700472
4767567,POI3,505.40655467395135
4767657,POI1,16.069484862048665
4767679,POI1,480.7344500350864
4767798,POI3,505.9663961563978
4767881,POI1,484.4594783338217
4767903,POI1,291.5491502548466
4767917,POI1,315.3739265780382
4767967,POI1,279.8232450880142
4768019,POI4,23.59202689410437
4768066,POI1,484.4594783338217
4768118,POI1,290.3264813685272
4768192,POI1,271.07193633131254
4768209,POI1,198.90706847924633
4768224,POI1,290.3264813685272
4768257,POI3,504.46446273194306
4768359,POI1,1194.060549736469
4768440,POI1,281.82796023814177
4768525,POI3,9.465320611463005
4768564,POI1,143.23494449436325
4768622,POI1,282.6628457525736
4768686,POI1,277.7826900598547
4768805,POI1,253.54814397994878
4768880,POI1,0.4996131893298776
4768896,POI3,548.4075709617077
4768963,POI1,272.8607098297218
4768975,POI1,315.3739265780382
4769024,POI1,289.8359505496678
4769072,POI1,277.0133529465951
4769165,POI1,290.3264813685272
4769204,POI1,290.3264813685272
4769281,POI1,279.4649002371474
4769381,POI1,253.54814397994878
4769440,POI1,253.54814397994878
4769518,POI1,79.75667255643431
4769567,POI1,0.4996131893298776
4769665,POI1,292.19262537284374
4769738,POI1,290.3264813685272
4769776,POI3,495.6019071717716
4769863,POI1,279.64462855325854
4769961,POI1,5.346274863640675
4770049,POI1,9.996127348116588
4770129,POI1,281.82796023814177
4770213,POI1,377.9484819173109
4770302,POI1,10.250533390817349
4770360,POI1,11.870730699662346
4770392,POI1,480.7344500350864
4770480,POI1,253.54814397994878
4770541,POI1,10.584009191798383
4770548,POI1,11.870730699662346
4770640,POI3,3.8677624661475227
4770654,POI1,280.5153886576831
4770772,POI1,9.79775203703728
4770817,POI1,79.30293521502976
4770887,POI1,271.7237163007506
4770954,POI1,6.82505254548473
4770998,POI1,0.6501090803681895
4771057,POI3,590.2189157995682
4771146,POI3,536.874099019427
4771232,POI1,484.617844023417
4771286,POI1,271.7237163007506
4771328,POI1,12.807427263199665
4771330,POI3,597.5404191314042
4771360,POI3,546.209773835953
4771431,POI3,496.34922110136324
4771458,POI3,515.8852063571578
4771623,POI3,517.403105491371
4771790,POI1,281.00090732292574
4771805,POI3,496.34922110136324
4771855,POI3,496.34922110136324
4771992,POI3,518.3571169790281
4772000,POI3,503.61888975209223
4772047,POI3,516.6221560813087
4772097,POI3,163.01963168434378
4772279,POI1,158.39652900393662
4772365,POI1,303.940347836142
4772388,POI1,79.30293521502976
4772485,POI1,565.5941897321871
4772581,POI1,10.598252053398998
4772658,POI1,6.950404757217719
4772666,POI1,281.00090732292574
4772722,POI3,399.13738440307736
4772751,POI3,591.5603298000057
4772800,POI1,11.870730699662346
4772932,POI1,281.00090732292574
4773075,POI1,267.3101406397975
4773082,POI1,565.5941897321871
4773092,POI1,281.00090732292574
4773163,POI1,314.19121563700276
4773340,POI1,565.5941897321871
4773403,POI1,293.11761254404934
4773435,POI1,15.237724944251148
4773464,POI1,589.4194627148212
4773593,POI1,12.17106503639349
4773663,POI3,591.5603298000057
4773746,POI3,502.6455016323314
4773851,POI3,580.6981184869863
4773910,POI3,546.209773835953
4773966,POI1,11.787141911503893
4774013,POI1,0.6501090803681895
4774110,POI1,275.90539591197387
4774169,POI1,271.43406678963305
4774325,POI3,591.5603298000057
4774371,POI1,820.5609798666414
4774469,POI1,2.3640940650292555
4774489,POI3,591.5603298000057
4774602,POI1,281.82796023814177
4774689,POI1,1192.8172546260364
4774777,POI1,4.080865683709365
4774787,POI1,480.7344500350864
4774885,POI1,276.94819887006054
4774953,POI1,281.7058362494131
4774998,POI1,1192.8397195373298
4775066,POI3,523.413170820768
4775097,POI3,166.47910946801116
4775175,POI1,11.870730699662346
4775234,POI1,31.37321467526348
4775351,POI3,505.4579351215899
4775427,POI3,505.4579351215899
4775526,POI1,275.90539591197387
4775528,POI3,489.3602081222756
4775565,POI1,1.9407686570101919
4775654,POI1,281.00090732292574
4775657,POI3,116.8215324664065
4775670,POI3,505.4579351215899
4775721,POI1,13.572741415506078
4775770,POI1,271.81914318871475
4775794,POI1,275.90539591197387
4775807,POI3,489.3602081222756
4775887,POI1,15.52742851569055
4775962,POI3,527.2892446883714
4775967,POI1,2.3640940650292555
4775980,POI1,273.6552970863318
4776077,POI1,281.84447668004225
4776123,POI3,505.4579351215899
4776199,POI1,275.90539591197387
4776240,POI3,465.15678843118945
4776260,POI3,597.5404191314042
4776337,POI1,270.38494254023504
4776365,POI1,303.940347836142
4776434,POI3,499.3879288623386
4776475,POI1,10.19618389165789
4776551,POI1,286.2330270712083
4776553,POI1,565.5941897321871
4776569,POI3,597.5404191314042
4776650,POI3,17.26615830205411
4776739,POI1,281.00090732292574
4776770,POI1,281.00090732292574
4776829,POI1,806.9579624270802
4776913,POI1,275.90539591197387
4776953,POI3,10.137407068329193
4777028,POI3,503.7275302843556
4777361,POI3,583.4150671972759
4777469,POI1,1193.325916051351
4777505,POI1,814.7409499688772
4777590,POI3,503.64586837453805
4777645,POI3,489.3602081222756
4777763,POI3,591.5603298000057
4777819,POI1,480.7344500350864
4777861,POI1,283.52664009448813
4777907,POI1,813.4757021983058
4778012,POI1,292.16950648355305
4778043,POI3,504.46446273194306
4778110,POI1,281.00090732292574
4778205,POI1,387.71192337403795
4778264,POI1,899.3308872888615
4778318,POI3,2.8178400706352305
4778441,POI3,591.5603298000057
4778610,POI1,11.787141911503893
4778691,POI3,593.4386250385572
4778753,POI3,460.18513526473896
4778810,POI3,574.124167412135
4778894,POI1,16.069484862048665
4778978,POI3,487.4469219453891
4779070,POI1,6.950404757217719
4779109,POI3,461.99512937156834
4779137,POI3,526.0300787440125
4779215,POI3,526.0300787440125
4779276,POI3,518.0308220232768
4779342,POI3,518.0308220232768
4779393,POI1,480.7344500350864
4779466,POI3,487.7176032837702
4779517,POI3,487.7176032837702
4779623,POI3,492.8291144950898
4779747,POI3,518.0308220232768
4779797,POI1,6.825061940003098
4779895,POI3,485.0996484924839
4779994,POI3,533.3646086669135
4780074,POI3,526.0300787440125
4780090,POI3,532.1621051094602
4780154,POI3,507.5901725237495
4780201,POI3,507.5901725237495
4780218,POI3,504.46446273194306
4780309,POI3,527.2892446883714
4780345,POI3,533.3646086669135
4780372,POI3,533.3646086669135
4780435,POI3,165.79051714835322
4780521,POI3,162.0737185266632
4780620,POI3,518.0308220232768
4780677,POI1,299.0639646473013
4780838,POI3,505.6226237891173
4780954,POI3,518.0308220232768
4781011,POI3,505.723302283903
4781104,POI1,289.6946247122812
4781312,POI1,14.671747036084655
4781366,POI1,280.8014662811415
4781403,POI1,279.64462855325854
4781473,POI1,1014.2180778617352
4781557,POI3,160.6140594730872
4781633,POI1,10.95958907889055
4781660,POI1,480.7344500350864
4781821,POI1,6.2618738768751125
4781854,POI3,496.34922110136324
4781877,POI1,6.825061940003098
4781910,POI3,7.515437359986387
4781913,POI3,160.6140594730872
4781924,POI1,834.771321462421
4782006,POI1,6.2618738768751125
4782043,POI1,821.8013878895581
4782094,POI3,160.6140594730872
4782127,POI3,508.9922384578662
4782200,POI1,10.36356283078681
4782260,POI3,504.24575361825697
4782274,POI3,508.9922384578662
4782352,POI3,502.6455016323314
4782379,POI1,253.54814397994878
4782463,POI1,8.318744569681717
4782722,POI1,273.53185954200245
4782798,POI1,430.14144820035096
4782948,POI1,271.7237163007506
4783055,POI1,10.250533390817349
4783114,POI1,281.00090732292574
4783206,POI1,251.66809158464613
4783302,POI3,9.843742477724314
4783415,POI3,556.85769417507
4783440,POI3,494.32343203476347
4783502,POI3,506.5543376082607
4783513,POI3,503.7232841642526
4783574,POI3,505.1888958705161
4783602,POI3,173.13874570016765
4783695,POI3,491.17722743496216
4783783,POI3,506.5543376082607
4783806,POI3,505.72820877030165
4783884,POI3,516.04471098393
4783946,POI3,503.7232841642526
4783991,POI3,498.5636246326837
4784008,POI1,128.73962545870816
4784037,POI1,281.00090732292574
4784040,POI3,25.023645176906623
4784053,POI1,279.9836982759081
4784058,POI3,505.72820877030165
4784086,POI3,516.04471098393
4784160,POI3,163.91689972326637
4784209,POI3,18.500019579463526
4784278,POI3,508.9422046810717
4784337,POI3,505.72820877030165
4784408,POI3,491.17722743496216
4784498,POI3,165.7504721585832
4784599,POI3,516.04471098393
4784706,POI3,516.04471098393
4784757,POI3,490.16584924889673
4784765,POI1,5.319252944739031
4784791,POI3,507.1749434252697
4784848,POI3,492.77132153968125
4784896,POI3,502.6455016323314
4785028,POI3,183.26329124130774
4785051,POI3,277.5378930537656
4785113,POI3,502.6455016323314
4785120,POI1,818.2086516150781
4785139,POI1,820.5609798666414
4785253,POI1,5.416846823637628
4785314,POI1,120.904800955379
4785375,POI1,8.037757179892507
4785390,POI1,15.629890824782363
4785464,POI1,0.7231998197859705
4785479,POI1,120.904800955379
4785510,POI1,1500.445904964966
4785607,POI4,257.9406060309298
4785613,POI1,1.7799859716411601
4785680,POI1,5.416846823637628
4785718,POI1,9.996127348116588
4785764,POI3,498.5636246326837
4785829,POI1,0.7231998197859705
4785840,POI1,12.527218435892726
4785907,POI1,5.2204850489807875
4785948,POI1,7.169453653557864
4786005,POI1,0.699123525603184
4786020,POI1,7.538001023094197
4786044,POI1,272.07444697562806
4786119,POI1,11.870730699662346
4786165,POI1,1196.3781938083766
4786257,POI1,15.300019917760663
4786343,POI3,504.4550780791482
4786411,POI3,498.5636246326837
4786433,POI3,160.6140594730872
4786448,POI4,157.0309817835908
4786522,POI3,1232.0225957208609
4786706,POI3,507.2705112659009
4786763,POI1,1502.3392315283238
4786854,POI3,580.4127402865989
4786873,POI3,275.72280822773865
4786959,POI3,528.5046202081787
4787035,POI1,647.584213370036
4787045,POI3,507.1749434252697
4787142,POI3,20.84018967240091
4787225,POI1,275.8406643288444
4787274,POI1,285.11259596689104
4787545,POI1,90.74298596233294
4787555,POI3,530.7200278017184
4787570,POI3,551.9442102826606
4787594,POI3,174.45274830878247
4787623,POI1,9.996127348116588
4787642,POI3,505.6721678149157
4787706,POI3,165.7504721585832
4787728,POI3,518.0255343554106
4787758,POI3,520.0564769956211
4787771,POI3,171.65635338975142
4787836,POI3,171.65635338975142
4787875,POI1,11.870730699662346
4787934,POI3,174.45274830878247
4787975,POI3,495.60000408537974
4788074,POI3,173.13874570016765
4788120,POI3,505.72820877030165
4788181,POI3,505.72820877030165
4788225,POI3,9.465320611463005
4788315,POI3,531.7697102667121
4788411,POI3,508.4827813631055
4788454,POI3,508.4827813631055
4788582,POI3,165.79051714835322
4788596,POI3,514.5815893322031
4788604,POI3,538.4113987933283
4788751,POI4,16.22906867297536
4788835,POI3,671.5610518418072
4788974,POI1,1.034390245732611
4788975,POI3,535.1644241813028
4789050,POI1,10.011585365613646
4789111,POI1,281.00090732292574
4789173,POI3,505.40655467395135
4789254,POI4,62.107837252834415
4789500,POI1,277.0133529465951
4789588,POI1,823.701750776813
4789730,POI3,507.1749434252697
4789753,POI1,13.31777727357833
4789851,POI3,671.3532920706175
4790010,POI3,530.1647290534236
4790095,POI4,222.00716546670904
4790137,POI1,277.0133529465951
4790199,POI3,503.9689777456183
4790225,POI3,496.34922110136324
4790266,POI1,295.17221219366957
4790293,POI3,515.1794207536424
4790387,POI1,210.8139713969075
4790557,POI1,210.8139713969075
4790634,POI1,292.34580660362974
4790721,POI3,17.216202015317243
4790726,POI3,498.5636246326837
4790735,POI3,526.8505839703251
4790752,POI3,25.023645176906623
4790821,POI3,503.7275302843556
4790866,POI3,9.165852051141846
4790870,POI1,11.151614449694842
4790922,POI1,10.746858695678688
4790940,POI1,1.034390245732611
4791039,POI3,160.6140594730872
4791082,POI3,496.34922110136324
4791158,POI1,6.825061940003098
4791191,POI1,293.6437666138464
4791215,POI1,480.7344500350864
4791299,POI1,480.7344500350864
4791326,POI1,281.41663429353383
4791425,POI1,292.9949662135486
4791478,POI1,298.0654078466993
4791500,POI3,516.0903406186962
4791520,POI4,279.2952146760687
4791596,POI3,516.0903406186962
4791640,POI3,511.4722300841295
4791724,POI4,279.8492574748155
4791907,POI3,509.5854831131686
4791914,POI1,285.11259596689104
4791972,POI1,271.48342857093047
4791984,POI3,839.6490585876164
4792057,POI3,25.023645176906623
4792075,POI3,573.3368042135328
4792092,POI3,502.457711434769
4792149,POI3,551.9568593303272
4792159,POI3,590.7857698266109
4792257,POI3,498.5636246326837
4792404,POI1,295.94284677308804
4792422,POI1,143.9401668959844
4792466,POI3,505.2955481499792
4792588,POI3,508.0702112490697
4792652,POI3,505.06269973021153
4792728,POI1,11.870730699662346
4792876,POI3,224.56545711961374
4792920,POI3,507.1749434252697
4792929,POI1,6.142176442962992
4793014,POI1,480.7344500350864
4793093,POI3,505.0019699910531
4793162,POI3,3.8677624661475227
4793237,POI1,272.07444697562806
4793342,POI3,9.843742477724314
4793552,POI1,27.93104417245466
4793599,POI1,295.94284677308804
4793729,POI1,1385.8963626776679
4793775,POI1,5.319252944739031
4793851,POI3,498.5636246326837
4793916,POI3,498.5636246326837
4793978,POI3,116.8215324664065
4794007,POI1,291.5788021795117
4794055,POI3,499.5786897826156
4794100,POI1,303.940347836142
4794111,POI1,285.11259596689104
4794120,POI1,273.99171400780835
4794179,POI1,299.4941465247495
4794219,POI1,5.4004406470776205
4794239,POI1,48.33374937526174
4794331,POI3,503.7275302843556
4794397,POI1,296.3897536334363
4794438,POI4,162.19959613349297
4794484,POI1,281.00090732292574
4794541,POI1,281.00090732292574
4794602,POI3,546.209773835953
4794698,POI1,138.99581504938212
4794724,POI1,303.940347836142
4794807,POI1,140.31274765967203
4794834,POI3,504.46446273194306
4794930,POI3,490.64652282960924
4794974,POI3,504.46446273194306
4795038,POI1,380.8797867872021
4795084,POI3,507.1749434252697
4795167,POI3,507.1749434252697
4795286,POI3,504.93271649626234
4795344,POI3,505.20425332938373
4795457,POI1,27.93104417245466
4795545,POI1,277.0133529465951
4795618,POI1,273.6552970863318
4795682,POI1,140.31274765967203
4795693,POI3,167.4537833061738
4795722,POI3,504.6226622417984
4795911,POI3,504.46446273194306
4795917,POI3,505.20425332938373
4795946,POI1,288.1824440104291
4795984,POI1,13.31777727357833
4796104,POI3,492.5333200844163
4796242,POI3,487.87445336564565
4796321,POI3,586.125075835175
4796444,POI3,166.6233725487853
4796612,POI1,285.11259596689104
4796654,POI3,166.6233725487853
4796694,POI1,480.7344500350864
4796771,POI3,9.842124249023241
4796850,POI1,31.37321467526348
4796886,POI1,271.7237163007506
4796942,POI3,499.2826597409962
4797054,POI1,281.00090732292574
4797070,POI1,275.8406643288444
4797155,POI3,530.9734514060614
4797157,POI1,279.8232450880142
4797231,POI3,2.8178400706352305
4797252,POI3,597.3787433319694
4797276,POI1,279.8232450880142
4797327,POI3,546.209773835953
4797423,POI3,507.1749434252697
4797481,POI1,279.8232450880142
4797550,POI1,1190.603165877468
4797628,POI1,79.30293521502976
4797647,POI3,503.7275302843556
4797749,POI3,3.550396397432335
4797846,POI3,498.5636246326837
4797930,POI1,292.16950648355305
4798082,POI3,503.7275302843556
4798152,POI1,32.07739475361665
4798198,POI3,168.55682869517062
4798309,POI1,281.41663429353383
4798444,POI3,525.2063264090059
4798459,POI1,1202.7108981832619
4798504,POI1,251.66809158464613
4798513,POI3,503.7275302843556
4798527,POI1,275.79200180059235
4798595,POI3,522.3566662384574
4798626,POI1,826.7866360630168
4798679,POI3,488.1946000615334
4798780,POI1,10.250533390817349
4798817,POI1,277.2030063343115
4798886,POI1,277.3138001630733
4798982,POI1,277.2030063343115
4799090,POI1,266.61325481126516
4799144,POI3,19.437341330212355
4799163,POI1,5.416846823637628
4799218,POI1,290.3264813685272
4799304,POI3,28.597556522570923
4799318,POI1,290.3264813685272
4799350,POI3,501.2315236070803
4799485,POI3,25.023645176906623
4799543,POI3,9.843742477724314
4799589,POI1,48.33374937526174
4799624,POI3,496.34922110136324
4799721,POI3,507.5901725237495
4799811,POI1,272.07444697562806
4799835,POI3,271.2250893398762
4799867,POI3,507.5901725237495
4799975,POI3,176.3833766968261
4800067,POI3,508.277810184316
4800112,POI1,11.465744636086193
4800202,POI3,508.277810184316
4800265,POI3,269.7406912064589
4800415,POI3,497.90365333347563
4800485,POI1,279.64462855325854
4800506,POI3,497.90365333347563
4800568,POI3,29.06545571662241
4800662,POI3,528.9337177796294
4800744,POI1,13.572741415506078
4800792,POI1,292.18665242385805
4800889,POI1,279.64462855325854
4800980,POI1,277.0133529465951
4801037,POI3,502.6455016323314
4801125,POI1,11.059515650063416
4801237,POI1,0.7231998197859705
4801353,POI1,271.9231443093565
4801371,POI1,11.870730699662346
4801459,POI1,271.9231443093565
4801494,POI3,496.3535596758109
4801503,POI1,279.64462855325854
4801593,POI1,7.471667470150476
4801639,POI3,533.3646086669135
4801664,POI3,550.2088805517805
4801708,POI3,494.4597688000739
4801742,POI3,510.28290946688105
4801827,POI1,283.73117065679907
4801881,POI3,514.8484247026288
4801977,POI3,509.00054773908914
4802006,POI1,303.940347836142
4802074,POI3,496.34922110136324
4802088,POI1,281.00090732292574
4802120,POI3,569.6477373989126
4802142,POI3,569.6477373989126
4802193,POI3,496.34922110136324
4802243,POI1,272.6610350799477
4802273,POI3,839.2393067655212
4802359,POI1,1193.9620176471728
4802366,POI1,268.85221330917545
4802492,POI1,280.3381491298037
4802501,POI3,496.34922110136324
4802539,POI3,496.34922110136324
4802565,POI1,826.7958295185216
4802653,POI1,281.00090732292574
4802743,POI3,512.1019825243789
4802901,POI1,281.82796023814177
4802940,POI1,281.41663429353383
4802976,POI3,19.757504936999073
4803064,POI1,31.37321467526348
4803163,POI3,597.5404191314042
4803220,POI1,1478.0691616016695
4803242,POI1,519.2169778781675
4803265,POI3,497.90365333347563
4803329,POI1,295.56692217148094
4803428,POI1,286.394243156828
4803496,POI1,289.14429524922747
4803573,POI1,315.3739265780382
4803642,POI1,278.808628872154
4804016,POI1,273.6552970863318
4804107,POI1,315.3739265780382
4804162,POI1,822.4143707113935
4804252,POI1,290.74045438929977
4804261,POI3,569.8117922655933
4804312,POI1,811.4151855526251
4804466,POI3,536.1385379869045
4804468,POI3,569.8117922655933
4804485,POI3,491.8222673734225
4804543,POI1,272.07444697562806
4804615,POI1,1.034390245732611
4804658,POI1,272.07444697562806
4804670,POI3,7.81930419485916
4804745,POI3,1.3035879456056219
4804761,POI1,273.6552970863318
4804856,POI1,12.098230375213417
4804913,POI1,10.587817634181901
4804973,POI4,154.41894281323215
4805053,POI3,551.9442102826606
4805094,POI1,10.746858695678688
4805110,POI1,10.011585365613646
4805166,POI4,159.24962054427846
4805187,POI3,569.8117922655933
4805233,POI3,566.0771521060294
4805295,POI3,14.729401203194252
4805476,POI4,276.07358394303174
4805568,POI3,10.427513997846864
4805610,POI4,154.41894281323215
4805705,POI4,154.44043119968237
4805852,POI1,647.584213370036
4805995,POI3,530.3474419489831
4806022,POI1,9.809301407366968
4806098,POI3,533.3646086669135
4806136,POI3,507.1749434252697
4806233,POI3,503.0944150847328
4806332,POI3,524.400814668397
4806350,POI3,505.72820877030165
4806429,POI3,533.3646086669135
4806508,POI1,279.7629524533072
4806581,POI1,13.61327012756933
4806664,POI1,562.6067309036648
4806676,POI1,281.06821010166516
4806730,POI1,423.5554555471765
4806813,POI1,13.794304026476299
4806881,POI3,586.5356373091668
4806954,POI1,0.7231998197859705
4807077,POI1,9.983057636349859
4807220,POI1,12.17106503639349
4807266,POI1,13.61327012756933
4807302,POI1,26.169692658297407
4807342,POI1,12.205787335001306
4807364,POI3,232.20501060968263
4807400,POI1,13.04820984106404
4807486,POI1,481.99172084296964
4807557,POI3,232.31236503945783
4807629,POI3,1.3035879456056219
4807712,POI1,11.787141911503893
4807723,POI3,466.1615204215808
4807764,POI4,278.36322280052826
4807836,POI3,9.110018691855256
4807857,POI1,486.69850192454624
4807885,POI3,533.6443277289159
4807971,POI1,6.539792781759437
4808024,POI3,509.5854831131686
4808113,POI1,692.3557318849612
4808173,POI1,280.3543986277965
4808214,POI1,11.787141911503893
4808277,POI3,507.5901725237495
4808306,POI1,8.486086486455463
4808328,POI1,13.565610819429391
4808371,POI1,15.52742851569055
4808382,POI1,21.835337190454688
4808437,POI1,13.572741415506078
4808504,POI1,5.416846823637628
4808624,POI3,546.5784111541192
4808706,POI1,4.164489601533883
4808749,POI1,13.839590327575802
4808831,POI3,496.6301951478602
4808868,POI3,504.73617713725014
4808966,POI1,480.7331830682443
4808977,POI1,281.5388975265655
4809007,POI3,508.277810184316
4809042,POI1,11.642412712803852
4809049,POI1,279.8232450880142
4809066,POI1,279.8232450880142
4809097,POI1,279.8232450880142
4809114,POI1,279.8232450880142
4809171,POI3,166.6233725487853
4809207,POI1,273.6552970863318
4809239,POI1,6.142176442962992
4809300,POI3,166.6233725487853
4809398,POI1,11.870730699662346
4809431,POI1,79.75667255643431
4809456,POI1,279.4649002371474
4809526,POI1,489.02958968827653
4809546,POI3,671.3532920706175
4809598,POI1,9.809301407366968
4809642,POI1,289.7003233853455
4809716,POI3,845.6750365816498
4809828,POI1,11.787141911503893
4809861,POI1,281.5477910125096
4809867,POI1,279.8232450880142
4809943,POI3,507.1749434252697
4810016,POI1,9.998662820405514
4810070,POI3,504.46446273194306
4810142,POI3,507.1749434252697
4810181,POI3,9.462858968919832
4810215,POI1,292.1015930525253
4810300,POI3,528.9337177796294
4810364,POI3,497.90365333347563
4810457,POI1,303.940347836142
4810536,POI1,279.4649002371474
4810629,POI1,285.1113295980591
4810698,POI1,31.37321467526348
4810729,POI1,0.4996131893298776
4810764,POI3,590.2189157995682
4810766,POI1,277.47231401827986
